-5.0	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-4.5	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-4.0	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-3.5	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-3.0	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-2.5	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-2.0	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-1.5	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-1.0	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
-0.5	[45.752176792079695, 46.272467834268326, 47.04120234358806, 47.60927519170188, 47.799843595472325, 47.722085036801744, 47.56301971468598, 47.50214435855371, 48.46701057689401, 51.316007953250455, 54.739744638539214, 56.44529992864252, 56.12922658775171, 54.82206567383249, 53.50866512215604, 52.119570634857524, 50.1552233283893, 45.195381346919206, 46.41451420405751, 44.19825782016245, 47.218035011482975]	[51.10689919777609, 52.92507226842778, 54.856484093307614, 54.89877436187901, 51.26466644262858, 48.89517885598968, 47.63324361413881, 45.997079824981896, 45.9995773782741, 50.79167673721678, 58.716911814856296, 62.35448595684983, 58.94093679946562, 51.87685619218259, 42.718624723512086, 46.82764471954134, 46.78599488104985, 46.37334680304304, 45.385251033284774, 45.12084108514586, 45.09508577490032]	[52.08952045387436, 53.078668983515584, 53.719468917718736, 54.284537385221476, 54.922395700596596, 56.21750419985755, 57.281673160442196, 55.99826728102616, 52.995331321410845, 60.35132526610521, 74.02747970276343, 81.78858541014871, 82.3940187685299, 76.66076815071047, 64.70227100034722, 53.25582517751204, 53.05927110661158, 56.09984216943775, 50.51233976646873, 46.85657269091415, 44.579396093340655]	[50.6513867174047, 50.53196793496873, 50.001584500337756, 49.14532329799094, 48.51419744872273, 48.243851218365265, 48.04496116236014, 47.92608388455592, 48.248150882307336, 49.33716893988339, 51.24115115527217, 53.35784914404563, 54.900242634169736, 55.49511937278917, 55.38384208694873, 55.02902489994672, 54.507343411729835, 53.89448399918665, 53.33600940797027, 52.90957552154602, 52.540726457259524]	[34.42414155419123, 35.269698029455775, 35.64895319107995, 35.61798628421185, 35.62642054816762, 36.14923393763474, 37.68722511171231, 40.282456031665035, 43.284718598570635, 46.02674328184068, 48.477227640117924, 50.73601607115922, 52.63774987128931, 54.093140298952136, 55.18289227960326, 56.042520132918625, 56.781198740717834, 57.46883469765298, 58.1360599304878, 58.812867499965435, 59.52773242059454]	[53.98666970361423, 54.24837515655994, 54.4316468648353, 54.537137807046186, 54.55729239226361, 54.4937081668877, 54.29863871689676, 53.701905715059574, 52.54788644068512, 51.10188496396524, 49.71086122842094, 48.632776214783526, 47.94038560860089, 47.56181786867837, 47.40544097890864, 47.37015569157051, 47.18085976169906, 46.36308254194619, 45.07528358159684, 44.3242262585417, 44.16784469574223]	[46.461779425948016, 46.64142300258976, 46.679194308261536, 46.48343707513267, 46.16296475527173, 45.6426296460372, 44.210461759428405, 40.52565579707655, 36.817109385478865, 37.11308949829411, 40.89263191891706, 45.47322470085995, 47.67346331168383, 47.694681278764, 47.29654404857198, 46.636160776893284, 45.988703204992824, 45.66668943895595, 45.52747119138042, 45.484259473018405, 45.77489821077718]	
