None	-5.0	0.5378313929384514
None	-4.5	0.5253057063033905
None	-4.0	0.4970686251343168
None	-3.5	0.4896163786096582
None	-3.0	0.563353979693538
None	-2.5	0.6011982503327011
None	-2.0	0.5926158780618018
None	-1.5	0.605521478920892
None	-1.0	0.6457353478793952
None	-0.5	0.6933957690953422
None	0.0	0.7402747970276343
None	0.5	0.784026516014564
None	1.0	0.822706046234756
None	1.5	0.8528828987892575
None	2.0	0.8572643113112701
None	2.5	0.8926077919779872
None	3.0	0.7817811789226613
None	3.5	0.5914321666899663
None	4.0	0.5470343864204551
None	4.5	0.5342764818996072
None	5.0	0.5259296239239246
