None	-5.0	0.5208952045387436
None	-4.5	0.5307866898351559
None	-4.0	0.5371946891771874
None	-3.5	0.5428453738522148
None	-3.0	0.5492239570059659
None	-2.5	0.5621750419985755
None	-2.0	0.5728167316044219
None	-1.5	0.5599826728102616
None	-1.0	0.5299533132141084
None	-0.5	0.6035132526610522
None	0.0	0.7402747970276343
None	0.5	0.8178858541014872
None	1.0	0.8239401876852991
None	1.5	0.7666076815071047
None	2.0	0.6470227100034722
None	2.5	0.5325582517751204
None	3.0	0.5305927110661158
None	3.5	0.5609984216943775
None	4.0	0.5051233976646873
None	4.5	0.4685657269091415
None	5.0	0.44579396093340656
