None	-5.0	0.506513867174047
None	-4.5	0.5053196793496874
None	-4.0	0.5000158450033776
None	-3.5	0.4914532329799094
None	-3.0	0.48514197448722735
None	-2.5	0.48243851218365263
None	-2.0	0.4804496116236014
None	-1.5	0.4792608388455592
None	-1.0	0.48248150882307334
None	-0.5	0.4933716893988339
None	0.0	0.5124115115527217
None	0.5	0.5335784914404563
None	1.0	0.5490024263416974
None	1.5	0.5549511937278917
None	2.0	0.5538384208694873
None	2.5	0.5502902489994672
None	3.0	0.5450734341172984
None	3.5	0.5389448399918665
None	4.0	0.5333600940797028
None	4.5	0.5290957552154602
None	5.0	0.5254072645725952
