None	-5.0	0.5507770814658736
None	-4.5	0.5490058980486645
None	-4.0	0.5469899270217798
None	-3.5	0.5445840706492926
None	-3.0	0.5416669757773357
None	-2.5	0.5381738300444855
None	-2.0	0.5338534964558557
None	-1.5	0.5281210768743214
None	-1.0	0.5201174770062928
None	-0.5	0.5095352645545084
None	0.0	0.4971086122842094
None	0.5	0.48408628285654515
None	1.0	0.4718154772879933
None	1.5	0.46028844801117025
None	2.0	0.4511526466735071
None	2.5	0.44477949885996987
None	3.0	0.441235109113278
None	3.5	0.4406121702896334
None	4.0	0.44165108478134885
None	4.5	0.4421210003780532
None	5.0	0.44092640754846424
