None	-5.0	0.3072848347616848
None	-4.5	0.288089868202253
None	-4.0	0.2843991236044526
None	-3.5	0.2891076502254538
None	-3.0	0.30045463276846307
None	-2.5	0.32072059160684396
None	-2.0	0.3494710064148772
None	-1.5	0.38388435916925856
None	-1.0	0.41936034087932655
None	-0.5	0.4538029066764128
None	0.0	0.48477227640117926
None	0.5	0.5110423697184366
None	1.0	0.5320928170890776
None	1.5	0.5479378817099498
None	2.0	0.5594152264214793
None	2.5	0.5677623548726455
None	3.0	0.5740942001881509
None	3.5	0.5792547196028351
None	4.0	0.5836494324072532
None	4.5	0.586903453523501
None	5.0	0.5868602506952798
