None	-5.0	0.3442414155419123
None	-4.5	0.35269698029455776
None	-4.0	0.35648953191079946
None	-3.5	0.3561798628421185
None	-3.0	0.35626420548167625
None	-2.5	0.3614923393763474
None	-2.0	0.3768722511171231
None	-1.5	0.40282456031665037
None	-1.0	0.4328471859857064
None	-0.5	0.4602674328184068
None	0.0	0.48477227640117926
None	0.5	0.5073601607115922
None	1.0	0.5263774987128931
None	1.5	0.5409314029895214
None	2.0	0.5518289227960326
None	2.5	0.5604252013291863
None	3.0	0.5678119874071783
None	3.5	0.5746883469765298
None	4.0	0.5813605993048779
None	4.5	0.5881286749996544
None	5.0	0.5952773242059454
