None	-5.0	0.5573920570849122
None	-4.5	0.557901999618347
None	-4.0	0.5578207475780423
None	-3.5	0.5485551038168649
None	-3.0	0.48824838187092096
None	-2.5	0.5144458258327923
None	-2.0	0.5116741617248948
None	-1.5	0.49148447934538164
None	-1.0	0.5152334767882075
None	-0.5	0.5476592109624845
None	0.0	0.587169118148563
None	0.5	0.6315664406807937
None	1.0	0.6763044902534638
None	1.5	0.7174177156693741
None	2.0	0.7224356778048222
None	2.5	0.6287956384711493
None	3.0	0.5510770742014596
None	3.5	0.47882139327134177
None	4.0	0.457346814245038
None	4.5	0.44865563964404986
None	5.0	0.44486108523143403
