None	-5.0	0.4835785099298476
None	-4.5	0.48434219427495634
None	-4.0	0.4855203359471096
None	-3.5	0.485641879653107
None	-3.0	0.47998778912025275
None	-2.5	0.48042076101262565
None	-2.0	0.4926553796862082
None	-1.5	0.4922795406167132
None	-1.0	0.5105757702776059
None	-0.5	0.5287603277984777
None	0.0	0.5473974463853921
None	0.5	0.5664548764627224
None	1.0	0.5850597250462556
None	1.5	0.5995726100327187
None	2.0	0.5841469653147358
None	2.5	0.49283220948001977
None	3.0	0.47986130607717575
None	3.5	0.5481193441902594
None	4.0	0.5448323577891878
None	4.5	0.543446120054091
None	5.0	0.5329896394231413
